question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q17121,b11358,e11358,c,5,98,2019-04-15 03:21:44.210
q17122,b11359,e11359,a,5,83,2019-04-15 03:21:44.707
q17123,b11360,e11360,b,5,98,2019-04-15 03:21:45.204
q17124,b11361,e11361,b,5,74,2019-04-15 03:21:45.683
q17125,b11362,e11362,a,5,121,2019-04-15 03:21:46.176
q17126,b11363,e11363,a,5,133,2019-04-15 03:21:46.667
q17127,b11364,e11364,d,5,78,2019-04-15 03:21:47.153
q17128,b11365,e11365,c,5,83,2019-04-15 03:21:47.638
q17129,b11366,e11366,b,5,95,2019-04-15 03:21:48.120
q17130,b11367,e11367,a,5,77,2019-04-15 03:21:48.608
q17131,b11368,e11368,c,5,71,2019-07-12 00:12:10.599
q17132,b11369,e11369,c,5,85,2019-07-12 00:12:12.468
q17133,b11370,e11370,d,5,98,2019-07-12 00:12:14.441
q17134,b11371,e11371,c,5,85,2019-07-12 00:12:16.551
q17135,b11372,e11372,c,5,98,2019-07-12 00:12:18.524
q17136,b11373,e11373,b,5,85,2019-07-12 00:12:20.441
q17137,b11374,e11374,a,5,86,2019-07-12 00:12:22.572
q17138,b11375,e11375,a,5,76,2019-07-12 00:12:24.523
q17139,b11376,e11376,c,5,86,2019-07-12 00:12:26.501
q17140,b11377,e11377,d,5,96,1969-12-31 23:59:59.999
q17141,b11378,e11378,c,5,71,2019-07-12 00:12:30.529
q17142,b11379,e11379,d,5,105,2019-07-12 00:12:32.634
q17143,b11380,e11380,c,5,76,2019-07-12 00:12:34.659
q17144,b11381,e11381,d,5,138,2019-07-12 00:12:36.703
q17145,b11382,e11382,c,5,76,2019-07-12 00:12:38.804
q17146,b11383,e11383,c,5,119,2019-07-12 00:12:40.838
q17147,b11384,e11384,a,5,86,2019-07-12 00:12:43.003
q17148,b11385,e11385,c,5,83,2019-07-12 00:12:45.075
q17149,b11386,e11386,d,5,75,1969-12-31 23:59:59.999
q17150,b11387,e11387,b,5,78,2019-07-12 00:12:49.059
q17151,b11388,e11388,c,5,77,2019-07-12 00:12:51.727
q17152,b11389,e11389,a,5,120,2019-07-12 00:12:58.123
q17153,b11390,e11390,c,5,74,2019-07-12 00:13:00.408
q17154,b11391,e11391,c,5,74,2019-07-12 00:13:02.215
q17155,b11392,e11392,a,5,83,2019-07-12 00:13:04.262
q17156,b11393,e11393,d,5,81,2019-07-12 00:13:06.402
q17157,b11394,e11394,a,5,74,2019-07-12 00:13:08.448
q17158,b11395,e11395,a,5,133,2019-07-12 00:13:10.428
q17159,b11396,e11396,b,5,98,2019-07-12 00:13:12.538
q17160,b11397,e11397,d,5,77,2019-07-12 00:13:14.630
q17161,b11398,e11398,b,5,88,1969-12-31 23:59:59.999
q17162,b11399,e11399,d,5,74,2019-10-17 03:08:12.645
q17163,b11400,e11400,d,5,80,2019-10-17 03:08:14.327
q17164,b11401,e11401,a,5,83,2019-10-17 03:08:15.901
q17165,b11402,e11402,a,5,86,2019-10-17 03:08:17.526
q17166,b11403,e11403,c,5,72,1969-12-31 23:59:59.999
q17167,b11404,e11404,d,5,71,1969-12-31 23:59:59.999
q17168,b11405,e11405,d,5,77,2019-10-17 03:08:22.057
q17169,b11406,e11406,a,5,71,2019-10-17 03:08:23.639
q17170,b11407,e11407,d,5,85,2019-10-17 03:08:25.172
q17171,b11408,e11408,d,5,119,2019-10-17 03:08:26.797
q17172,b11409,e11409,d,5,76,2019-10-17 03:08:28.429
q17173,b11410,e11410,a,5,105,2019-10-17 03:08:30.017
q17174,b11411,e11411,c,5,105,2019-10-17 03:08:31.546
q17175,b11412,e11412,d,5,86,2019-10-17 03:08:33.026
q17176,b11413,e11413,c,5,74,1969-12-31 23:59:59.999
q17177,b11414,e11414,d,5,118,2019-10-17 03:08:36.253
q17178,b11415,e11415,a,5,85,2019-10-17 03:08:37.828
q17179,b11416,e11416,d,5,98,2019-10-17 03:08:39.417
q17180,b11417,e11417,c,5,83,2019-10-17 03:08:41.127
q17181,b11418,e11418,c,5,119,2019-10-17 03:08:42.720
q17182,b11419,e11419,b,5,76,2019-10-17 03:08:44.378
q17183,b11420,e11420,c,5,105,2019-10-17 03:08:45.961
q17184,b11421,e11421,d,5,77,1969-12-31 23:59:59.999
q17185,b11422,e11422,b,5,71,2019-10-17 03:08:49.080
q17186,b11423,e11423,b,5,85,2019-10-17 03:08:50.557
q17187,b11424,e11424,b,5,80,1969-12-31 23:59:59.999
q17188,b11425,e11425,a,5,83,2019-10-17 03:08:53.738
q17189,b11426,e11426,c,5,109,1969-12-31 23:59:59.999
q17190,b11427,e11427,a,5,77,2019-10-17 03:08:56.845
q17191,b11428,e11428,c,5,71,2019-04-15 03:21:49.104
q17192,b11429,e11429,a,5,88,2019-04-15 03:21:49.588
q17193,b11430,e11430,d,5,85,2019-04-15 03:21:50.071
q17194,b11431,e11431,c,5,98,2019-04-15 03:21:50.555
q17195,b11432,e11432,b,5,74,2019-04-15 03:21:51.040
q17196,b11433,e11433,a,5,144,2019-04-15 03:21:51.525
q17197,b11434,e11434,b,5,77,2019-04-15 03:21:52.006
q17198,b11435,e11435,b,5,86,2019-04-15 03:21:52.495
q17199,b11436,e11436,a,5,83,2019-04-15 03:21:52.978
q17200,b11437,e11437,c,5,71,2019-04-15 03:21:53.467
q17201,b11438,e11438,d,5,76,2019-04-15 03:21:53.951
q17202,b11439,e11439,a,5,98,2019-04-15 03:21:54.427
q17203,b11440,e11440,b,5,105,2019-04-15 03:21:54.905
q17204,b11441,e11441,a,5,77,2019-04-15 03:21:55.382
q17205,b11442,e11442,a,5,76,2019-04-15 03:21:55.867
q17206,b11443,e11443,d,5,85,2019-04-15 03:21:56.358
q17207,b11444,e11444,c,5,107,2019-04-15 03:21:56.845
q17208,b11445,e11445,b,5,133,2019-04-15 03:21:57.329
q17209,b11446,e11446,d,5,113,2019-04-15 03:21:57.820
q17210,b11447,e11447,a,5,72,2019-04-15 03:21:58.305
q17211,b11448,e11448,b,5,78,2019-04-15 03:21:58.808
q17212,b11449,e11449,d,5,83,2019-04-15 03:21:59.296
q17213,b11450,e11450,d,5,71,2019-04-15 03:21:59.793
q17214,b11451,e11451,c,5,74,2019-04-15 03:22:00.311
q17215,b11452,e11452,d,5,138,1969-12-31 23:59:59.999
q17216,b11453,e11453,b,5,83,2019-04-15 03:22:01.327
q17217,b11454,e11454,d,5,80,2019-04-15 03:22:01.818
q17218,b11455,e11455,a,5,85,2019-04-15 03:22:02.327
q17219,b11456,e11456,b,5,76,2019-04-15 03:22:02.828
q17220,b11457,e11457,c,5,86,2019-04-15 03:22:03.324
q17221,b11458,e11458,b,5,74,2019-04-15 03:22:03.821
q17222,b11459,e11459,b,5,88,2019-04-15 03:22:04.349
q17223,b11460,e11460,d,5,86,2019-04-15 03:22:04.846
q17224,b11461,e11461,d,5,85,2019-04-15 03:22:05.353
q17225,b11462,e11462,c,5,98,2019-04-15 03:22:05.854
q17226,b11463,e11463,b,5,120,2019-04-15 03:22:06.370
q17227,b11464,e11464,a,5,83,2019-04-15 03:22:06.861
q17228,b11465,e11465,a,5,98,2019-04-15 03:22:07.375
q17229,b11466,e11466,d,5,107,2019-04-15 03:22:07.868
q17230,b11467,e11467,c,5,76,2019-04-15 03:22:08.386
q17231,b11468,e11468,d,5,71,2019-04-15 03:22:08.875
q17232,b11469,e11469,a,5,78,2019-04-15 03:22:09.374
q17233,b11470,e11470,b,5,72,2019-04-15 03:22:09.867
q17234,b11471,e11471,b,5,83,2019-04-15 03:22:10.397
q17235,b11472,e11472,b,5,119,2019-04-15 03:22:10.898
q17236,b11473,e11473,a,5,86,2019-04-15 03:22:11.411
q17237,b11474,e11474,b,5,77,2019-04-15 03:22:11.920
q17238,b11475,e11475,d,5,71,2019-04-15 03:22:12.462
q17239,b11476,e11476,d,5,74,2019-04-15 03:22:12.958
q17240,b11477,e11477,a,5,76,2019-04-15 03:22:13.459
q17241,b11478,e11478,b,5,71,2019-04-15 03:22:13.983
q17242,b11479,e11479,c,5,85,2019-04-15 03:22:14.471
q17243,b11480,e11480,d,5,96,2019-04-15 03:22:15.023
q17244,b11481,e11481,a,5,94,2019-04-15 03:22:15.505
q17245,b11482,e11482,d,5,135,2019-04-15 03:22:16.023
q17246,b11483,e11483,c,5,78,2019-04-15 03:22:16.521
q17247,b11484,e11484,c,5,85,2019-04-15 03:22:17.040
q17248,b11485,e11485,c,5,133,2019-04-15 03:22:17.548
q17249,b11486,e11486,c,5,74,2019-04-15 03:22:18.078
q17250,b11487,e11487,d,5,116,2019-04-15 03:22:18.578
q17251,b11488,e11488,d,5,71,2019-04-15 03:23:05.216
q17252,b11489,e11489,c,5,85,2019-04-15 03:23:05.774
q17253,b11490,e11490,c,5,86,1969-12-31 23:59:59.999
q17254,b11491,e11491,c,5,88,2019-04-15 03:23:06.838
q17255,b11492,e11492,d,5,74,2019-04-15 03:23:07.331
q17256,b11493,e11493,c,5,86,1969-12-31 23:59:59.999
q17257,b11494,e11494,a,5,83,2019-04-15 03:23:08.320
q17258,b11495,e11495,c,5,98,2019-04-15 03:23:08.811
q17259,b11496,e11496,d,5,76,2019-04-15 03:23:09.305
q17260,b11497,e11497,b,5,86,2019-04-15 03:23:09.784
q17261,b11498,e11498,c,5,74,1969-12-31 23:59:59.999
q17262,b11499,e11499,d,5,71,2019-04-15 03:23:10.786
q17263,b11500,e11500,a,5,83,2019-04-15 03:23:11.286
q17264,b11501,e11501,c,5,101,2019-04-15 03:23:11.788
q17265,b11502,e11502,b,5,77,2019-04-15 03:23:12.297
q17266,b11503,e11503,d,5,85,2019-04-15 03:23:12.787
q17267,b11504,e11504,d,5,86,2019-04-15 03:23:13.281
q17268,b11505,e11505,b,5,76,1969-12-31 23:59:59.999
q17269,b11506,e11506,b,5,105,2019-04-15 03:23:14.299
q17270,b11507,e11507,b,5,129,2019-04-15 03:23:14.811
q17271,b11508,e11508,d,5,133,2019-04-15 03:23:15.305
q17272,b11509,e11509,c,5,77,2019-04-15 03:23:15.808
q17273,b11510,e11510,a,5,133,2019-04-15 03:23:16.292
q17274,b11511,e11511,b,5,85,2019-04-15 03:23:16.793
q17275,b11512,e11512,c,5,77,2019-04-15 03:23:17.298
q17276,b11513,e11513,b,5,119,2019-04-15 03:23:17.790
q17277,b11514,e11514,c,5,76,2019-04-15 03:23:18.291
q17278,b11515,e11515,b,5,116,2019-04-15 03:23:18.789
q17279,b11516,e11516,a,5,144,2019-04-15 03:23:19.283
q17280,b11517,e11517,b,5,89,2019-04-15 03:23:19.793
q17281,b11518,e11518,d,5,138,2019-04-15 03:22:19.159
q17282,b11519,e11519,b,5,74,2019-04-15 03:22:19.655
q17283,b11520,e11520,b,5,96,2019-04-15 03:22:20.137
q17284,b11521,e11521,d,5,71,2019-04-15 03:22:20.627
q17285,b11522,e11522,c,5,122,2019-04-15 03:22:21.124
q17286,b11523,e11523,a,5,88,2019-04-15 03:22:21.667
q17287,b11524,e11524,b,5,133,2019-04-15 03:22:22.161
q17288,b11525,e11525,d,5,74,2019-04-15 03:22:22.727
q17289,b11526,e11526,c,5,98,2019-04-15 03:22:23.218
q17290,b11527,e11527,b,5,101,2019-04-15 03:22:23.712
q17291,b11528,e11528,b,5,119,2019-04-15 03:22:24.198
q17292,b11529,e11529,c,5,105,2019-04-15 03:22:24.703
q17293,b11530,e11530,b,5,86,2019-04-15 03:22:25.183
q17294,b11531,e11531,d,5,138,2019-04-15 03:22:25.676
q17295,b11532,e11532,a,5,71,2019-04-15 03:22:26.242
q17296,b11533,e11533,b,5,77,2019-04-15 03:22:26.735
q17297,b11534,e11534,c,5,98,2019-04-15 03:22:27.274
q17298,b11535,e11535,a,5,83,2019-04-15 03:22:27.780
q17299,b11536,e11536,b,5,83,2019-04-15 03:22:28.287
q17300,b11537,e11537,c,5,98,2019-04-15 03:22:28.768
q17301,b11538,e11538,c,5,85,2019-04-15 03:22:29.313
q17302,b11539,e11539,a,5,105,2019-04-15 03:22:29.807
q17303,b11540,e11540,b,5,94,2019-04-15 03:22:30.304
q17304,b11541,e11541,d,5,76,2019-04-15 03:22:30.820
q17305,b11542,e11542,c,5,76,2019-04-15 03:22:31.357
q17306,b11543,e11543,b,5,77,2019-04-15 03:22:31.840
q17307,b11544,e11544,d,5,76,2019-04-15 03:22:32.341
q17308,b11545,e11545,c,5,133,2019-04-15 03:22:32.896
q17309,b11546,e11546,b,5,133,2019-04-15 03:22:33.385
q17310,b11547,e11547,d,5,74,2019-04-15 03:22:33.900
q17311,b11548,e11548,c,5,98,2019-04-15 03:21:05.066
q17312,b11549,e11549,c,5,88,2019-04-15 03:21:05.565
q17313,b11550,e11550,b,5,85,2019-04-15 03:21:06.063
q17314,b11551,e11551,c,5,71,2019-04-15 03:21:06.557
q17315,b11552,e11552,d,5,85,2019-04-15 03:21:07.052
q17316,b11553,e11553,c,5,86,2019-04-15 03:21:07.529
q17317,b11554,e11554,a,5,133,2019-04-15 03:21:08.035
q17318,b11555,e11555,b,5,98,2019-04-15 03:21:08.511
q17319,b11556,e11556,c,5,76,2019-04-15 03:21:09.006
q17320,b11557,e11557,d,5,86,2019-04-15 03:21:09.486
q17321,b11558,e11558,a,5,74,2019-04-15 03:21:09.982
q17322,b11559,e11559,c,5,71,2019-04-15 03:21:10.485
q17323,b11560,e11560,c,5,133,2019-04-15 03:21:10.973
q17324,b11561,e11561,d,5,80,2019-04-15 03:21:11.458
q17325,b11562,e11562,a,5,83,2019-04-15 03:21:11.957
q17326,b11563,e11563,a,5,94,2019-04-15 03:21:12.446
q17327,b11564,e11564,b,5,77,2019-04-15 03:21:12.930
q17328,b11565,e11565,a,5,119,2019-04-15 03:21:13.421
q17329,b11566,e11566,b,5,74,2019-04-15 03:21:13.906
q17330,b11567,e11567,b,5,71,2019-04-15 03:21:14.414
q17331,b11568,e11568,d,5,77,2019-04-15 03:21:14.929
q17332,b11569,e11569,c,5,119,2019-04-15 03:21:15.423
q17333,b11570,e11570,c,5,83,2019-04-15 03:21:15.917
q17334,b11571,e11571,c,5,76,2019-04-15 03:21:16.414
q17335,b11572,e11572,a,5,93,2019-04-15 03:21:16.909
q17336,b11573,e11573,d,5,71,2019-04-15 03:21:17.389
q17337,b11574,e11574,d,5,77,1969-12-31 23:59:59.999
q17338,b11575,e11575,a,5,98,2019-04-15 03:21:18.357
q17339,b11576,e11576,d,5,74,2019-04-15 03:21:18.841
q17340,b11577,e11577,c,5,95,2019-04-15 03:21:19.328
q17341,b11578,e11578,a,5,107,2019-07-26 07:33:04.446
q17342,b11579,e11579,a,5,76,2019-07-26 07:33:06.297
q17343,b11580,e11580,d,5,86,2019-07-26 07:33:08.515
q17344,b11581,e11581,b,5,74,2019-07-26 07:33:10.680
q17345,b11582,e11582,c,5,75,2019-07-26 07:33:12.947
q17346,b11583,e11583,b,5,83,2019-07-26 07:33:15.160
q17347,b11584,e11584,b,5,71,2019-07-26 07:33:17.189
q17348,b11585,e11585,b,5,76,2019-07-26 07:33:18.983
q17349,b11586,e11586,a,5,138,2019-07-26 07:33:21.557
q17350,b11587,e11587,c,5,105,2019-07-26 07:33:23.286
q17351,b11588,e11588,b,5,71,2019-07-26 07:33:25.384
q17352,b11589,e11589,b,5,76,2019-07-26 07:33:27.551
q17353,b11590,e11590,d,5,77,2019-07-26 07:33:30.066
q17354,b11591,e11591,c,5,98,2019-07-26 07:33:31.927
q17355,b11592,e11592,c,5,85,2019-07-26 07:33:33.651
q17356,b11593,e11593,d,5,135,2019-07-26 07:33:35.625
q17357,b11594,e11594,c,5,83,2019-07-26 07:33:37.918
q17358,b11595,e11595,a,5,85,2019-07-26 07:33:39.825
q17359,b11596,e11596,a,5,98,2019-07-26 07:33:42.415
q17360,b11597,e11597,d,5,80,2019-07-26 07:33:44.267
q17361,b11598,e11598,c,5,77,2019-07-26 07:33:46.007
q17362,b11599,e11599,d,5,85,2019-07-26 07:33:47.987
q17363,b11600,e11600,c,5,71,2019-07-26 07:33:50.047
q17364,b11601,e11601,c,5,133,2019-07-26 07:33:52.128
q17365,b11602,e11602,b,5,86,2019-07-26 07:33:54.575
q17366,b11603,e11603,d,5,105,2019-07-26 07:33:56.451
q17367,b11604,e11604,b,5,77,2019-07-26 07:33:58.314
q17368,b11605,e11605,c,5,88,2019-07-26 07:34:00.171
q17369,b11606,e11606,b,5,98,2019-07-26 07:34:02.050
q17370,b11607,e11607,a,5,74,2019-07-26 07:34:04.010
q17371,b11608,e11608,b,5,98,2019-04-15 03:21:19.821
q17372,b11609,e11609,c,5,85,2019-04-15 03:21:20.302
q17373,b11610,e11610,b,5,86,2019-04-15 03:21:20.792
q17374,b11611,e11611,b,5,71,2019-04-15 03:21:21.285
q17375,b11612,e11612,d,5,129,2019-04-15 03:21:21.799
q17376,b11613,e11613,c,5,86,1969-12-31 23:59:59.999
q17377,b11614,e11614,b,5,98,2019-04-15 03:21:22.782
q17378,b11615,e11615,c,5,76,2019-04-15 03:21:23.267
q17379,b11616,e11616,b,5,105,2019-04-15 03:21:23.759
q17380,b11617,e11617,c,5,71,2019-04-15 03:21:24.244
q17381,b11618,e11618,b,5,77,2019-04-15 03:21:24.734
q17382,b11619,e11619,b,5,107,2019-04-15 03:21:25.231
q17383,b11620,e11620,a,5,133,2019-04-15 03:21:25.733
q17384,b11621,e11621,b,5,86,2019-04-15 03:21:26.262
q17385,b11622,e11622,d,5,83,2019-04-15 03:21:26.751
q17386,b11623,e11623,d,5,77,2019-04-15 03:21:27.256
q17387,b11624,e11624,c,5,92,2019-04-15 03:21:27.750
q17388,b11625,e11625,c,5,74,2019-04-15 03:21:28.252
q17389,b11626,e11626,b,5,80,2019-04-15 03:21:28.745
q17390,b11627,e11627,d,5,135,2019-04-15 03:21:29.233
q17391,b11628,e11628,b,5,133,2019-04-15 03:21:29.728
q17392,b11629,e11629,d,5,77,2019-04-15 03:21:30.232
q17393,b11630,e11630,b,5,133,2019-04-15 03:21:30.726
q17394,b11631,e11631,d,5,85,2019-04-15 03:21:31.225
q17395,b11632,e11632,c,5,88,2019-04-15 03:21:31.710
q17396,b11633,e11633,c,5,85,2019-04-15 03:21:32.208
q17397,b11634,e11634,d,5,74,2019-04-15 03:21:32.701
q17398,b11635,e11635,b,5,90,2019-04-15 03:21:33.188
q17399,b11636,e11636,d,5,83,2019-04-15 03:21:33.671
q17400,b11637,e11637,a,5,99,2019-04-15 03:21:34.160
q17413,b11643,e11643,d,5,83,1969-12-31 23:59:59.999
q17414,b11644,e11644,c,5,74,1969-12-31 23:59:59.999
q17415,b11645,e11645,a,5,76,1969-12-31 23:59:59.999
q17416,b11646,e11646,b,5,105,1969-12-31 23:59:59.999
q17417,b11647,e11647,b,5,135,1969-12-31 23:59:59.999
q17418,b11648,e11648,c,5,77,1969-12-31 23:59:59.999
q17419,b11649,e11649,d,5,83,1969-12-31 23:59:59.999
q17420,b11650,e11650,d,5,85,1969-12-31 23:59:59.999
q17421,b11651,e11651,a,5,76,1969-12-31 23:59:59.999
q17422,b11652,e11652,c,5,130,1969-12-31 23:59:59.999
q17423,b11653,e11653,d,7,146;164;153;176,2019-10-22 08:47:44.609
q17424,b11653,e11653,a,7,146;164;153;176,2019-10-22 08:47:44.767
q17425,b11653,e11653,d,7,146;164;196;176,2019-10-22 08:47:45.001
q17426,b11653,e11653,c,7,146;164;153;176,2019-10-22 08:47:45.180
q17427,b11653,e11653,b,7,146;164;156;176,2019-10-22 08:47:45.361
q17428,b11654,e11654,a,7,146;153;177,1969-12-31 23:59:59.999
q17429,b11654,e11654,c,7,146;153;177,1969-12-31 23:59:59.999
q17430,b11655,e11655,d,7,157;148;177,1969-12-31 23:59:59.999
q17431,b11655,e11655,b,7,157;153;177,1969-12-31 23:59:59.999
q17432,b11656,e11656,b,7,146;149;177,1969-12-31 23:59:59.999
q17433,b11656,e11656,d,7,146;150;177,1969-12-31 23:59:59.999
q17434,b11656,e11656,c,7,146;153;177,1969-12-31 23:59:59.999
q17435,b11657,e11657,b,7,157;148;177,1969-12-31 23:59:59.999
q17436,b11657,e11657,d,7,157;150;177,1969-12-31 23:59:59.999
q17437,b11657,e11657,b,7,157;153;177,1969-12-31 23:59:59.999
q17438,b11658,e11658,b,7,170;153;177,1969-12-31 23:59:59.999
q17439,b11658,e11658,a,7,170;149;177,1969-12-31 23:59:59.999
q17440,b11658,e11658,a,7,170;153;177,1969-12-31 23:59:59.999
q17441,b11658,e11658,c,7,170;153;177,1969-12-31 23:59:59.999
q17442,b11659,e11659,d,7,167,1969-12-31 23:59:59.999
q17443,b11659,e11659,b,7,167,1969-12-31 23:59:59.999
q17444,b11659,e11659,b,7,167,1969-12-31 23:59:59.999
q17445,b11659,e11659,a,7,167,1969-12-31 23:59:59.999
q17446,b11660,e11660,d,7,155;158;163;153;178,2019-10-30 05:29:18.885
q17447,b11660,e11660,a,7,155;158;163;150;178,2019-10-30 05:29:19.938
q17448,b11660,e11660,b,7,155;158;163;196;178,2019-10-30 05:29:20.933
q17449,b11660,e11660,b,7,155;158;163;153;178,2019-10-30 05:29:21.989
q17450,b11660,e11660,c,7,155;158;163;196;178,2019-10-30 05:29:23.027
q17451,b11661,e11661,b,7,155;158;175;151;178,2019-10-30 05:29:28.682
q17452,b11661,e11661,d,7,155;158;175;196;178,2019-10-30 05:29:29.711
q17453,b11661,e11661,c,7,155;158;175;153;178,2019-10-30 05:29:30.798
q17454,b11661,e11661,c,7,155;158;175;150;178,2019-10-30 05:29:31.824
q17455,b11661,e11661,a,7,155;158;175;196;178,2019-10-30 05:29:33.004
q17456,b11662,e11662,d,4,60;56;181,2019-10-22 08:46:36.370
q17457,b11662,e11662,a,4,60;52;181,2019-10-22 08:46:36.523
q17458,b11662,e11662,c,4,60;54;181,2019-10-22 08:46:36.670
q17459,b11663,e11663,d,4,63;53;184,2019-10-22 08:46:38.800
q17460,b11663,e11663,b,4,63;52;184,2019-10-22 08:46:38.967
q17461,b11663,e11663,b,4,63;52;184,2019-10-22 08:46:39.117
q17462,b11664,e11664,b,4,66;53;183,2019-10-22 08:46:40.519
q17463,b11664,e11664,d,4,66;52;183,2019-10-22 08:46:40.666
q17464,b11664,e11664,a,4,66;54;183,2019-10-22 08:46:40.814
q17465,b11665,e11665,a,4,59;56;182,2019-10-22 08:46:42.222
q17466,b11665,e11665,a,4,59;52;182,2019-10-22 08:46:42.366
q17467,b11665,e11665,b,4,59;57;182,2019-10-22 08:46:42.523
q17468,b11666,e11666,b,4,60;56;181,2019-10-22 08:46:43.927
q17469,b11666,e11666,c,4,60;52;181,2019-10-22 08:46:44.066
q17470,b11666,e11666,d,4,60;54;181,2019-10-22 08:46:44.229
q17471,b11667,e11667,d,4,64;56;184,2019-10-22 08:46:45.633
q17472,b11667,e11667,b,4,64;52;184,2019-10-22 08:46:45.790
q17473,b11667,e11667,a,4,64;52;184,2019-10-22 08:46:45.946
q17474,b11668,e11668,c,4,300;56;183,2019-10-22 08:46:47.307
q17475,b11668,e11668,d,4,300;57;183,2019-10-22 08:46:47.462
q17476,b11668,e11668,d,4,300;55;183,2019-10-22 08:46:47.618
q17477,b11669,e11669,c,4,66;53;182,2019-10-22 08:46:48.995
q17478,b11669,e11669,d,4,66;52;182,2019-10-22 08:46:49.150
q17479,b11669,e11669,b,4,66;54;182,2019-10-22 08:46:49.299
q17480,b11670,e11670,d,4,67;56;184,2019-10-22 08:46:50.929
q17481,b11670,e11670,b,4,67;58;184,2019-10-22 08:46:51.065
q17482,b11670,e11670,c,4,67;54;184,2019-10-22 08:46:51.232
q17483,b11671,e11671,b,4,300;56;181,2019-10-22 08:46:52.674
q17484,b11671,e11671,d,4,300;52;181,2019-10-22 08:46:52.826
q17485,b11671,e11671,c,4,300;58;181,2019-10-22 08:46:52.974
q17486,b11672,e11672,c,6,76,2019-10-22 08:47:27.537
q17487,b11672,e11672,b,6,143,2019-10-22 08:47:27.707
q17488,b11672,e11672,d,6,88,2019-10-22 08:47:27.871
q17489,b11672,e11672,b,6,134,2019-10-22 08:47:28.020
q17490,b11673,e11673,c,6,119,2019-10-22 08:47:29.307
q17491,b11673,e11673,a,6,77,2019-10-22 08:47:29.473
q17492,b11673,e11673,d,6,143,2019-10-22 08:47:29.694
q17493,b11673,e11673,d,6,80,2019-10-22 08:47:29.857
q17494,b11674,e11674,d,6,76,2019-10-22 08:47:32.217
q17495,b11674,e11674,a,6,219,2019-10-22 08:47:32.597
q17496,b11674,e11674,c,6,86,2019-10-22 08:47:32.758
q17497,b11674,e11674,a,6,143,2019-10-22 08:47:33.118
q17498,b11675,e11675,a,6,76,2019-10-22 08:47:35.172
q17499,b11675,e11675,d,6,134,2019-10-22 08:47:35.342
q17500,b11675,e11675,b,6,112,2019-10-22 08:47:35.734
q17501,b11675,e11675,a,6,143,2019-10-22 08:47:35.902
q17502,b11676,e11676,c,7,159;148;177,2019-10-22 08:48:01.200
q17503,b11676,e11676,a,7,159;150;177,2019-10-22 08:48:01.358
q17504,b11677,e11677,c,7,146;149;177,2019-10-22 08:48:03.137
q17505,b11677,e11677,a,7,146;150;177,2019-10-22 08:48:03.299
q17506,b11678,e11678,c,7,155;148;177,2019-10-22 08:48:05.532
q17507,b11678,e11678,a,7,155;156;177,2019-10-22 08:48:05.708
q17508,b11679,e11679,d,7,170;148;177,2019-10-22 08:48:07.953
q17509,b11679,e11679,a,7,170;150;177,2019-10-22 08:48:08.117
q17510,b11679,e11679,d,7,170;149;177,2019-10-22 08:48:08.275
q17511,b11680,e11680,c,7,167;168;177,2019-10-22 08:48:09.874
q17512,b11680,e11680,a,7,167;150;177,2019-10-22 08:48:10.062
q17513,b11681,e11681,d,7,155;148;177,2019-10-22 08:48:12.869
q17514,b11681,e11681,b,7,155;153;177,2019-10-22 08:48:13.020
q17515,b11681,e11681,d,7,155;150;177,2019-10-22 08:48:13.185
q17516,b11681,e11681,b,7,155;169;177,2019-10-22 08:48:13.353
q17517,b11682,e11682,b,7,167;149;177,2019-10-22 08:48:16.268
q17518,b11682,e11682,a,7,167;148;177,2019-10-22 08:48:16.465
q17519,b11682,e11682,a,7,167;149;177,2019-10-22 08:48:16.620
q17520,b11682,e11682,c,7,167;153;177,2019-10-22 08:48:16.805
q17521,b11683,e11683,a,7,157;153;177,2019-10-22 08:48:18.843
q17522,b11683,e11683,c,7,157;149;177,2019-10-22 08:48:18.994
q17523,b11683,e11683,c,7,157;150;177,2019-10-22 08:48:19.141
q17524,b11684,e11684,a,7,152;148;177,2019-10-22 08:48:21.236
q17525,b11684,e11684,d,7,152;150;177,2019-10-22 08:48:21.388
q17526,b11684,e11684,b,7,152;153;177,2019-10-22 08:48:21.526
q17527,b11685,e11685,a,7,157;150;177,2019-10-22 08:48:24.710
q17528,b11685,e11685,c,7,157;151;177,2019-10-22 08:48:24.877
q17529,b11685,e11685,b,7,157;149;177,2019-10-22 08:48:25.027
q17530,b11685,e11685,c,7,157;169;177,2019-10-22 08:48:25.193
q17531,b11686,e11686,c,1,22;2;181,2019-10-22 08:41:34.051
q17532,b11687,e11687,b,1,18;7;183,2019-10-22 08:41:34.868
q17533,b11688,e11688,b,1,4;2;182,2019-10-22 08:41:35.654
q17534,b11689,e11689,a,1,22;2;184,2019-10-22 08:41:36.409
q17535,b11690,e11690,c,1,5;2;181,2019-10-22 08:41:37.262
q17536,b11691,e11691,d,1,6;7;183,2019-10-22 08:41:38.061
q17537,b11692,e11692,c,2,31;32;182;184,1969-12-31 23:59:59.999
q17538,b11693,e11693,b,2,24;43;181;182,1969-12-31 23:59:59.999
q17539,b11694,e11694,b,2,34;35;182;183,1969-12-31 23:59:59.999
q17540,b11695,e11695,a,2,38;39;183;181,1969-12-31 23:59:59.999
q17541,b11696,e11696,c,2,36;37;184;183,1969-12-31 23:59:59.999
